X,data1,data1l,data1u,data2,data2l,data2u,data3,data3l,data3u,data4,data4l,data4u,data5,data5l,data5u,data6,data6l,data6u,data7,data7l,data7u,data8,data8l,data8u,data9,data9l,data9u,data10,data10l,data10u,data11,data11l,data11u,data12,data12l,data12u
86.0,0.03777201242016966,-0.35893223795034507,0.4354046646216119,1.0519930237097315,0.6244495069709404,1.4964781920654464,2.0558920899699884,1.7157555866758978,2.3771566056589153,3.2145052787038515,3.0150285360885416,3.3447141719091626,0.05996184913007707,-0.2977375240490614,0.33518710560036474,1.0658553039395078,0.8000576366226244,1.3131534722669422,2.0344615546793894,1.838333165536354,2.1858549763259543,2.96679294941817,2.5587561516186743,3.311499933325624,0.03854623106111741,-0.155291942654636,0.22611645779025502,1.0057195073369334,0.853161960726202,1.1590499461496466,1.9920201634059282,1.6195611762793423,2.4020237981801933,3.0340707673558027,2.6195740043644156,3.4040785216857192
87.0,-0.02765676146609119,-0.42605452657421083,0.32229192749273183,1.0453155929236422,0.5935172895493469,1.5320863991107736,2.0394416093735868,1.7337414957315418,2.3932486061296694,3.2373539304408383,3.092636546654013,3.3978287035092554,0.051492699184312235,-0.2468055306123478,0.38754999399646906,1.059981211632299,0.7953225746802923,1.3059689049765815,2.0824963643289998,1.939350051780997,2.2327977874420313,3.0392373466520763,2.7043755963388105,3.375724019780146,0.08407191651379722,-0.1357552042143505,0.22806466359882863,0.9846544719259587,0.8365694603718309,1.169052436873218,2.023774001696651,1.6283144981622866,2.3853941101993557,3.028660718747288,2.628615813123026,3.4651315331604176
88.0,0.02141295028167391,-0.3385642006228979,0.4011151665276327,1.0396879598535647,0.581230370481013,1.4828788706536338,2.0090518947224263,1.7194373679548944,2.295473458667015,3.218332600570606,3.0575125002983583,3.3439284078426508,0.018108107621216406,-0.2929454969903424,0.2897201557526322,1.0815596354973303,0.8389700535962443,1.2945624612661863,2.0751607389097244,1.933993906932001,2.204650569809376,3.000674824575788,2.610611735093879,3.3324045375565485,0.07667034574409717,-0.07760601253188054,0.2579837349311773,0.9713644858216051,0.755100417051697,1.1619883964467168,2.0049242830959413,1.6486311906451743,2.364685303304503,2.980399641058905,2.5728335472915727,3.3430474729228927
89.0,0.03723042155725809,-0.3559359769200218,0.3851686965125311,1.0571102957987055,0.598807036434158,1.5298455219270848,2.0472869156910107,1.7378857593501098,2.363285389342756,3.234026227523529,3.110854229366889,3.3772454443974014,0.03645144516347906,-0.2847817385825606,0.3121152503998751,1.057602996963841,0.8522289958587096,1.2702687867738724,2.093123397369558,1.9603817030151807,2.2706563121571546,3.0202619709533605,2.610498876637892,3.3531911714366673,0.08616711248526265,-0.08555734574982243,0.25883664193405287,1.0359632245806647,0.8716050950754689,1.187926660999871,1.9940117323929814,1.562124685631984,2.3762602654050284,2.965208292721128,2.5352080406895547,3.3866274023912846
90.0,0.04041695629384536,-0.35249069006113903,0.4285978262310373,1.0495905434276611,0.614083327065509,1.4953266764689919,2.0213502566527386,1.7089674243789592,2.3480764930488007,3.2031745045281887,3.034039129774056,3.3530547394741372,0.05461286302377088,-0.31277793236292245,0.32735250112958325,1.0712962151732106,0.8220051612403381,1.334459442723541,2.0749606068062096,1.9373311458393165,2.2666312590625153,3.0117502449086917,2.6471198507523876,3.3849025148412726,0.08330752381714027,-0.09994996932771538,0.2566329612320807,0.9760888361444564,0.7645012205164615,1.1803093662470596,1.9977215690494767,1.5882431179812735,2.357532338048319,3.0434068366687255,2.6422344819151666,3.490149486283973
91.0,-0.035892755703026434,-0.38535049334314603,0.34752537872675837,0.9977918144805062,0.5439910082865141,1.4658854560961112,2.064845886904459,1.6968398953431296,2.4103039292770836,3.266888685370833,3.1448216858243287,3.448882923027058,0.00031704649874884916,-0.2966627246997665,0.32805360888394713,1.0205856262554351,0.78915469580962,1.2254564021497356,2.0233861666338955,1.9101282510350692,2.1752817845899104,2.976930500223351,2.6035709720401883,3.340059813202411,0.027011441174479664,-0.09463239320760548,0.23716037553230235,1.0241673996511103,0.8323381355775,1.2094057552640143,1.971888555884078,1.5283663372497185,2.3606522371857324,3.043522322467818,2.6434484783515333,3.4083629168138456
92.0,0.03197129148530842,-0.4067871514428546,0.41490920939784554,1.0430325426329672,0.5472321636409587,1.4719738857720517,2.020238969319924,1.665919425541962,2.3828126767926046,3.238925636485418,3.11229785655094,3.3830781945577018,-0.004622583127862508,-0.3410957073405132,0.34454518214663027,1.0804401609723038,0.7764533925386367,1.3580710635732682,2.0888941247173385,1.9318622747710843,2.2879897186899893,3.0433081184268014,2.684723991453309,3.4432553836797712,0.04108731358420283,-0.13298460681385843,0.20853777811675103,1.008030693910972,0.8552963218441181,1.2047107549276797,2.0389057717985333,1.6222180147919738,2.397986148869461,2.983730289149684,2.5468815134956837,3.3992909238950575
93.0,0.04132644092737079,-0.356377292733699,0.4405206499019416,0.989823646307839,0.5497977789310773,1.476033588143876,2.0526386287163256,1.7220717276517874,2.3761754280623766,3.2326822150822103,3.0401174294109365,3.398115293749215,0.025212738273053117,-0.32118869000104333,0.3026614583181171,1.095702067189492,0.8333972257648445,1.337016576879414,2.0805814117514725,1.9399198615665518,2.2587551251593228,3.0266366233266244,2.6527029151338266,3.3951293872985095,0.09509348496274393,-0.07206865808908273,0.3066266957294957,0.9930531629318768,0.8200778934702997,1.1693658747823557,2.027022886167999,1.6284901265685328,2.3945590547514706,2.984079152070054,2.5951869918137844,3.3499420361268486
94.0,0.03935976091434138,-0.301845300967582,0.39219300054744116,1.0166786928071454,0.5351538058757798,1.4404729151531703,1.9865542749536669,1.6986864689442984,2.3471920880624477,3.2445583688877573,3.10769979411133,3.4221579363526655,0.01302280596547123,-0.27206953135398276,0.31537596921998085,1.0858541528343084,0.7928274585329375,1.316595516306371,2.048236535793527,1.9251175638008498,2.162419584627971,3.0174252091287808,2.6233127858088174,3.394549456842737,0.06313066534886222,-0.08489638196957347,0.24342015440459724,0.985065553848495,0.7733845967350479,1.1599401159266456,1.977802091533993,1.573895988909662,2.3992730516558325,3.0257519444281322,2.6315005976590125,3.4677914071975833
95.0,-0.025362519418514265,-0.4431916131565455,0.4085785451926624,1.014077695416523,0.6087219108134606,1.4119187937673174,2.0425823843311086,1.7053149209696623,2.344714291788206,3.2630458632334527,3.1444529459721386,3.454086941617442,-0.011828725158636089,-0.36928661893924525,0.29651273946585854,1.0830018679635003,0.8094178429182063,1.3825649572511285,2.0469747608165125,1.8682329958057413,2.2475232677807475,2.9851245828908826,2.6567722445697384,3.3269513119220577,0.0761212467038742,-0.10559614225570667,0.27050575016295186,0.9617901559959691,0.7437721583707078,1.1138095467015552,2.0126924779256403,1.6166327796521787,2.3660298536122677,3.0283431119226103,2.625908162879256,3.4654044570855738
96.0,0.04050133330717349,-0.39788941169233344,0.4494705517301692,0.9982444343047726,0.5134981934622088,1.4675844283888235,2.016742233891496,1.6723663224407468,2.3616502222458053,3.216995466784011,3.044345432608317,3.3588168558577762,0.028905522651792206,-0.2920408937596409,0.3892721750343228,1.0549920241090018,0.841390777817516,1.2616879570564148,2.0143141129693607,1.818485656990773,2.16010784051172,2.978809807564271,2.6463025868398136,3.379041590624703,0.09748140881609398,-0.09480321316417183,0.26473639280510064,1.0329434371096884,0.8666610294906356,1.2531113580328772,1.9694967420066185,1.5851949899563658,2.3793084775918127,2.9990354685984064,2.616583437097398,3.3736274417190995
97.0,0.03384175040514511,-0.36570942604244233,0.45678405985991466,1.0568427318581646,0.5654487008328093,1.521726593654989,2.024529344095858,1.74851445900388,2.369377901150174,3.21376857059444,3.0866510088402057,3.3318710606526505,0.017085411864290127,-0.34896768991308386,0.35214253390530526,1.075384982049454,0.8218566155418497,1.3425402123240424,2.0288076910905577,1.8415875085203146,2.1981389905910023,2.970608008170112,2.5900831355177316,3.329492817323545,0.09299638908531122,-0.09418164231201193,0.2765838572271267,1.005511741550627,0.7964586213671487,1.1562532896175242,1.9686727253058383,1.5572960670288807,2.3545177398312256,3.022522801824912,2.575756826946125,3.4149956639186105
98.0,0.028393854820294745,-0.3441384824234641,0.45863815166216315,0.9891374987587223,0.565727681700962,1.4520510592236566,2.0002645060675843,1.6938398431748256,2.3238684153672553,3.195020392194353,3.077271173667807,3.33119314603394,0.05759529116474185,-0.301797338693395,0.3684939050994104,1.0551509808975026,0.7557215395863367,1.2613964092131358,2.068154083344819,1.9480946874163918,2.192206296172199,3.007993810640402,2.6597752601266955,3.412668358078026,0.09252508644251757,-0.11826630875164705,0.3025863889399696,1.0219343185039735,0.8852032839793845,1.1778771789342446,1.9727648506236657,1.5801471747798184,2.398864102071743,3.0402183257594038,2.640532718868162,3.4271526958777523
99.0,0.0009611479360389771,-0.35835379725223193,0.39985732624387893,0.9816978827714639,0.5832643257318779,1.447662798475163,2.058474249884716,1.757313458907592,2.344329132980008,3.2110869215399793,3.0155641437349314,3.37814916540598,0.013382331379684108,-0.3517850799353007,0.3760067213839047,1.0245741817618461,0.7669789750744345,1.2672332341788963,2.019380157454847,1.821521408076742,2.1780086957855858,2.9802184219698606,2.629606131376915,3.3769227015040797,0.050749863087123565,-0.11590882505028144,0.22990243727079043,1.0132032573034073,0.8293208325212842,1.1805636199291738,2.00664555683349,1.573670594241149,2.4376861561579477,3.0281125815038274,2.635613599430916,3.4369960989041513
100.0,-0.01888880448321848,-0.4267056414903978,0.325697191222734,1.0068955090331595,0.561371252217413,1.4627453456073745,1.9998447096358904,1.6743255661522007,2.306941150424461,3.19380605228893,3.0416202240413477,3.394041324217524,0.03937184284258587,-0.24933346579220728,0.3785084777793176,1.0176563357497614,0.7990589982467304,1.2533710374176066,2.089460191608432,1.942074643262804,2.2180125453421864,2.9969522536882156,2.62481268133156,3.389582671662284,0.0603282915241495,-0.1310349764259622,0.25025371145667163,1.0318087084401566,0.8869620524866209,1.2601198406819552,1.9865238649294905,1.5487777403312077,2.349026334683882,2.9995095848255504,2.6336251660446073,3.4123262915065364
